date,station,user_type,age,trip_duration_min,temperature_c,humidity_pct,wind_speed_kmh,weather,daily_station_trips,satisfaction_score
2024-10-03,City Park,subscriber,39.0,28.0,6.7,63.2,7.6,rainy,20,4.0
2024-10-03,University,Subscriber,39.0,5.2,6.5,77.8,24.6,cloudy,26,3.0
2024-10-03,Sports Arena,subscriber,30.0,11.3,5.7,52.5,12.9,cloudy,34,4.0
2024-10-03,University,subscriber,33.0,29.1,5.3,,3.9,rainy,19,1.0
2024-10-04,City Park,casual,,7.3,4.8,53.0,6.3,cloudy,29,3.0
2024-10-05,Sports Arena,subscriber,50.0,1440.0,9.6,56.9,10.4,rainy,17,3.0
2024-10-05,Tech Campus,student,27.0,22.1,-3.4,63.0,25.1,sunny,55,3.0
2024-10-06,Riverside,student,22.0,15.2,6.4,57.1,16.1,rainy,25,3.0
2024-10-06,Harbour,student,23.0,8.2,7.4,53.0,16.9,snowy,9,
2024-10-06,Harbour,casual,37.0,11.5,9.3,56.0,16.2,cloudy,32,
2024-10-06,University,subscriber,,8.7,2.0,42.1,10.9,cloudy,34,3.0
2024-10-06,Tech Campus,student,24.0,16.1,6.9,52.6,8.0,cloudy,31,3.0
2024-10-07,Tech Campus,subscriber,47.0,32.1,6.2,61.1,14.7,sunny,39,4.0
2024-10-08,Tech Campus,casual,25.0,10.6,4.4,57.5,3.6,cloudy,27,4.0
2024-10-09,Riverside,subscriber,,37.4,12.9,47.6,2.3,snowy,7,
2024-10-09,Sports Arena,subscriber,41.0,22.2,5.8,57.1,0.1,rainy,22,3.0
2024-10-09,Tech Campus,subscriber,46.0,11.7,1.8,60.8,18.0,cloudy,41,3.0
2024-10-09,University,subscriber,36.0,31.7,9.0,48.3,13.1,rainy,17,3.0
2024-10-09,Riverside,casual,,5.0,6.8,58.4,4.5,cloudy,37,
2024-10-10,Riverside,casual,40.0,8.6,6.8,56.4,19.2,cloudy,32,3.0
2024-10-10,University,subscriber,33.0,7.0,1.7,,12.5,rainy,21,2.0
2024-10-10,Tech Campus,casual,31.0,15.9,2.3,50.4,19.7,snowy,14,
2024-10-10,University,subscriber,20.0,9.5,2.9,,14.1,rainy,24,4.0
2024-10-11,Old Town,casual,24.0,19.4,9.4,60.2,3.7,cloudy,26,
2024-10-11,Hospital,student,27.0,33.1,7.8,,14.1,rainy,20,4.0
2024-10-12,City Park,subscriber,30.0,15.0,4.0,59.9,22.0,snowy,16,3.0
2024-10-12,Shopping Mall,subscriber,,85.8,1.3,63.6,14.6,rainy,21,2.0
2024-10-12,Riverside,subscriber,39.0,22.4,2.8,62.1,23.9,rainy,21,3.0
2024-10-12,Old Town,casual,29.0,25.6,5.2,,9.8,rainy,20,
2024-10-12,Riverside,subscriber,37.0,12.6,7.7,61.8,0.2,Sunny,47,3.0
2024-10-14,Sports Arena,casual,20.0,10.5,6.5,58.9,9.9,rainy,22,3.0
2024-10-14,Sports Arena,subscriber,32.0,8.7,1.4,60.4,10.2,sunny,45,4.0
2024-10-14,Shopping Mall,subscriber,49.0,15.5,2.8,52.5,4.3,sunny,43,4.0
2024-10-15,University,subscriber,48.0,6.6,6.1,75.8,3.6,snowy,8,3.0
2024-10-15,Sports Arena,subscriber,39.0,4.5,7.4,52.8,20.2,sunny,48,3.0
2024-10-15,University,subscriber,48.0,41.1,6.9,,9.4,rainy,36,3.0
2024-10-15,City Park,subscriber,44.0,4.4,4.9,,27.4,snowy,10,5.0
2024-10-16,Riverside,student,19.0,22.4,9.6,65.7,6.4,cloudy,34,2.0
2024-10-16,City Park,subscriber,,3.6,3.3,72.9,17.1,cloudy,30,4.0
2024-10-18,Old Town,subscriber,,10.2,4.6,,0.2,rainy,25,2.0
2024-10-19,City Park,subscriber,43.0,7.6,0.4,48.8,21.8,sunny,46,4.0
2024-10-20,Shopping Mall,casual,,13.0,5.1,66.8,3.4,sunny,41,
2024-10-20,Old Town,subscriber,30.0,8.5,3.4,54.3,14.2,rainy,14,4.0
2024-10-20,University,subscriber,,10.5,4.8,78.4,15.7,cloudy,36,3.0
2024-10-21,Riverside,casual,48.0,4.9,6.1,61.6,8.8,cloudy,31,3.0
2024-10-22,Riverside,student,21.0,13.2,7.1,57.3,21.7,cloudy,24,2.0
2024-10-24,Harbour,subscriber,31.0,18.6,1.5,54.4,15.3,snowy,17,3.0
2024-10-25,Shopping Mall,subscriber,44.0,26.7,5.0,54.4,8.0,cloudy,33,3.0
2024-10-27,Harbour,subscriber,35.0,8.6,-0.7,,7.2,rainy,21,
2024-10-27,Riverside,casual,38.0,8.3,5.8,53.1,13.8,sunny,53,
2024-10-28,Hospital,subscriber,23.0,11.5,-0.4,58.0,2.6,sunny,46,5.0
2024-10-28,Tech Campus,casual,25.0,23.4,2.0,63.2,12.8,rainy,24,3.0
2024-10-29,Sports Arena,casual,42.0,17.4,4.7,49.7,7.0,cloudy,37,4.0
2024-10-29,Tech Campus,subscriber,44.0,14.3,-2.0,75.8,10.9,rainy,13,4.0
2024-10-29,Harbour,subscriber,53.0,5.5,4.2,55.7,9.6,snowy,13,3.0
2024-10-30,Old Town,casual,16.0,26.6,6.1,,15.7,rainy,26,
2024-10-30,Shopping Mall,subscriber,34.0,29.1,-0.8,68.2,13.4,cloudy,43,4.0
2024-10-30,Sports Arena,casual,22.0,10.3,4.9,68.1,,cloudy,38,5.0
2024-10-30,University,casual,18.0,23.6,3.0,55.9,14.8,sunny,43,3.0
2024-10-30,Shopping Mall,casual,36.0,21.5,2.1,45.8,10.2,snowy,14,
2024-10-31,Riverside,casual,,13.6,2.1,62.1,13.9,sunny,45,4.0
2024-10-31,Shopping Mall,casual,23.0,24.1,1.9,69.6,17.4,cloudy,32,3.0
2024-11-01,Tech Campus,subscriber,,20.4,2.6,71.8,9.0,sunny,43,3.0
2024-11-01,City Park,subscriber,,12.0,7.5,70.4,15.1,cloudy,27,4.0
2024-11-01,Harbour,subscriber,38.0,6.8,2.9,66.0,21.2,cloudy,31,2.0
2024-11-02,Tech Campus,student,20.0,9.4,-0.6,67.2,19.5,cloudy,28,4.0
2024-11-02,University,subscriber,36.0,48.5,2.3,58.5,10.6,rainy,13,3.0
2024-11-03,Hospital,subscriber,38.0,16.5,3.4,36.6,25.5,cloudy,30,2.0
2024-11-03,Riverside,casual,18.0,5.1,-2.3,76.0,15.0,cloudy,38,
2024-11-03,Harbour,subscriber,42.0,14.3,3.6,66.3,11.2,cloudy,37,3.0
2024-11-04,Tech Campus,student,,8.1,6.0,33.1,10.8,cloudy,22,4.0
2024-11-05,Central Station,student,23.0,7.6,3.1,71.9,17.7,cloudy,37,4.0
2024-11-05,Harbour,subscriber,32.0,14.0,0.5,54.7,3.9,sunny,53,4.0
2024-11-06,Central Station,subscriber,47.0,19.9,0.5,73.1,2.3,sunny,49,3.0
2024-11-06,Central Station,subscriber,46.0,16.6,-3.2,61.3,15.2,rainy,17,3.0
2024-11-07,Riverside,student,20.0,8.8,-0.5,74.7,6.1,rainy,25,3.0
2024-11-07,Old Town,casual,48.0,15.7,4.6,48.3,5.8,cloudy,40,4.0
2024-11-08,Harbour,subscriber,38.0,19.5,3.4,75.1,9.4,cloudy,27,3.0
2024-11-08,Tech Campus,student,24.0,10.3,-1.6,57.2,3.3,rainy,21,2.0
2024-11-09,Harbour,student,23.0,49.7,-2.0,73.7,22.4,rainy,26,3.0
2024-11-09,Sports Arena,casual,37.0,13.0,1.6,58.3,13.0,sunny,41,4.0
2024-11-09,Sports Arena,casual,16.0,7.2,-2.5,,21.0,cloudy,35,4.0
2024-11-10,Tech Campus,casual,32.0,9.4,3.5,58.0,6.1,snowy,13,2.0
2024-11-10,University,subscriber,,6.4,-4.5,41.5,15.1,rainy,23,3.0
2024-11-11,Riverside,subscriber,43.0,9.6,1.1,66.6,10.7,cloudy,35,
2024-11-11,Old Town,student,21.0,46.1,1.6,47.0,,cloudy,27,3.0
2024-11-11,Riverside,casual,25.0,4.5,3.0,63.8,6.2,cloudy,31,4.0
2024-11-12,University,subscriber,,21.9,-0.4,,20.7,rainy,17,4.0
2024-11-12,Hospital,subscriber,,8.5,-4.9,60.8,10.9,snowy,9,4.0
2024-11-12,Old Town,subscriber,44.0,16.0,-4.4,54.5,14.3,rainy,19,2.0
2024-11-13,Old Town,subscriber,35.0,28.7,-1.4,41.9,20.1,cloudy,36,
2024-11-13,Harbour,subscriber,,7.5,0.9,,7.0,rainy,24,4.0
2024-11-13,Central Station,student,21.0,23.4,3.8,56.0,17.0,rainy,20,4.0
2024-11-14,Shopping Mall,student,21.0,14.5,0.3,55.2,7.6,cloudy,37,3.0
2024-11-15,Shopping Mall,subscriber,38.0,17.9,-3.7,45.8,10.9,sunny,52,3.0
2024-11-16,Old Town,casual,44.0,16.9,0.8,68.9,18.2,cloudy,39,5.0
2024-11-16,Central Station,subscriber,34.0,8.7,-0.4,64.5,13.4,rainy,23,3.0
2024-11-17,Sports Arena,subscriber,28.0,6.3,-1.3,46.5,21.6,sunny,54,
2024-11-18,Sports Arena,student,19.0,10.0,1.8,53.0,16.5,cloudy,49,4.0
2024-11-18,Old Town,student,17.0,19.1,-7.0,76.2,8.2,rainy,17,
2024-11-18,Hospital,casual,21.0,19.7,-7.7,61.4,14.5,cloudy,27,
2024-11-19,Shopping Mall,student,22.0,5.4,1.8,65.4,15.9,sunny,33,3.0
2024-11-20,Old Town,casual,16.0,13.6,-0.1,68.4,7.3,rainy,22,3.0
2024-11-20,Hospital,student,25.0,16.3,1.0,61.4,3.3,Sunny,41,3.0
2024-11-20,University,casual,,7.8,-7.2,61.8,11.1,rainy,23,
2024-11-21,City Park,casual,30.0,13.5,-3.5,74.2,8.2,rainy,13,
2024-11-21,Hospital,subscriber,47.0,25.2,-0.5,50.3,17.2,snowy,16,4.0
2024-11-22,Shopping Mall,subscriber,54.0,19.4,-7.2,,9.5,cloudy,40,4.0
2024-11-22,Hospital,casual,42.0,13.0,0.0,70.3,12.1,rainy,26,
2024-11-22,Shopping Mall,casual,21.0,41.4,0.1,55.2,9.4,sunny,43,4.0
2024-11-23,Harbour,subscriber,,12.8,1.7,74.3,15.5,rainy,30,4.0
2024-11-24,Tech Campus,casual,29.0,48.5,3.9,57.5,14.9,cloudy,45,2.0
2024-11-25,Central Station,subscriber,36.0,10.7,-6.1,54.4,8.1,cloudy,39,3.0
2024-11-25,Hospital,casual,32.0,10.4,-0.6,55.3,17.2,cloudy,39,
2024-11-26,University,student,26.0,8.6,-0.7,82.5,3.8,rainy,35,3.0
2024-11-26,City Park,subscriber,16.0,7.1,-4.4,55.3,23.0,cloudy,37,4.0
2024-11-26,City Park,student,20.0,11.2,-5.1,84.4,16.4,sunny,44,4.0
2024-11-30,Harbour,casual,37.0,17.2,-2.0,60.4,,rainy,15,2.0
2024-12-01,Shopping Mall,student,18.0,13.4,-0.4,56.0,6.3,rainy,19,3.0
2024-12-02,Hospital,subscriber,27.0,8.4,-2.6,51.9,9.2,cloudy,46,4.0
2024-12-03,Sports Arena,casual,,12.8,-1.9,50.1,17.5,rainy,24,4.0
2024-12-03,Harbour,subscriber,47.0,5.0,-3.7,,,rainy,23,3.0
2024-12-03,Old Town,subscriber,46.0,13.9,3.0,42.6,6.2,cloudy,37,
2024-12-03,Riverside,subscriber,32.0,9.9,0.8,62.2,4.1,cloudy,31,3.0
2024-12-04,Old Town,subscriber,48.0,18.9,-3.1,76.6,15.5,rainy,16,2.0
2024-12-04,Central Station,casual,24.0,13.4,-5.5,66.2,16.1,rainy,26,3.0
2024-12-05,Shopping Mall,student,22.0,9.4,1.6,72.1,7.7,cloudy,26,3.0
2024-12-05,Central Station,subscriber,,27.3,-4.7,49.5,19.6,snowy,12,4.0
2024-12-05,University,subscriber,18.0,12.9,-6.2,56.9,7.2,cloudy,33,4.0
2024-12-05,Hospital,subscriber,37.0,28.1,-0.1,64.0,8.4,cloudy,39,3.0
2024-12-06,Old Town,student,24.0,27.5,0.4,63.4,19.8,rainy,21,3.0
2024-12-06,Tech Campus,casual,57.0,11.8,-9.5,39.4,5.9,rainy,24,2.0
2024-12-06,Sports Arena,subscriber,41.0,84.6,5.9,50.5,11.9,cloudy,29,3.0
2024-12-07,Tech Campus,student,27.0,28.6,-9.6,58.1,5.9,cloudy,35,5.0
2024-12-07,City Park,subscriber,32.0,14.9,-5.5,46.1,21.4,rainy,18,3.0
2024-12-07,University,casual,30.0,28.3,0.3,49.5,23.7,rainy,13,3.0
2024-12-07,Hospital,subscriber,29.0,21.4,-0.9,67.9,8.2,cloudy,27,3.0
2024-12-07,Shopping Mall,subscriber,32.0,16.9,0.4,,13.6,snowy,9,3.0
2024-12-07,Hospital,casual,36.0,11.0,3.0,44.7,,rainy,20,
2024-12-08,Central Station,subscriber,34.0,7.8,2.1,62.9,17.2,cloudy,35,2.0
2024-12-09,Old Town,subscriber,42.0,8.0,-1.7,60.3,21.8,sunny,55,5.0
2024-12-09,Harbour,subscriber,43.0,20.2,-4.1,62.5,18.7,cloudy,27,3.0
2024-12-10,Old Town,subscriber,39.0,6.1,1.5,58.9,13.3,cloudy,40,3.0
2024-12-10,Sports Arena,casual,29.0,30.5,-5.8,63.9,13.4,sunny,48,2.0
2024-12-11,Tech Campus,subscriber,,62.8,1.5,48.9,19.7,snowy,13,3.0
2024-12-11,Hospital,subscriber,46.0,16.1,2.0,62.1,4.2,sunny,40,4.0
2024-12-11,Tech Campus,student,23.0,14.1,-7.8,56.3,16.1,sunny,56,4.0
2024-12-11,Harbour,casual,25.0,24.9,-7.9,66.9,10.8,rainy,16,3.0
2024-12-11,Shopping Mall,student,26.0,8.2,-8.2,56.3,,sunny,33,4.0
2024-12-11,Central Station,casual,18.0,10.1,-5.5,70.6,7.4,cloudy,51,3.0
2024-12-12,Harbour,subscriber,42.0,15.6,-3.6,77.3,5.1,cloudy,29,4.0
2024-12-13,Shopping Mall,subscriber,33.0,38.1,-5.8,66.5,7.7,cloudy,26,4.0
2024-12-13,Riverside,subscriber,,9.1,-5.5,77.1,15.4,cloudy,27,4.0
2024-12-13,Tech Campus,casual,30.0,25.3,-4.2,59.9,20.1,cloudy,40,4.0
2024-12-13,Tech Campus,subscriber,,14.6,-0.6,,7.7,rainy,22,
2024-12-14,Tech Campus,casual,22.0,11.6,-1.4,70.7,13.7,sunny,38,5.0
2024-12-14,Riverside,student,20.0,32.3,2.0,65.2,,cloudy,31,
2024-12-14,City Park,casual,16.0,29.1,-0.8,53.9,16.4,snowy,10,
2024-12-14,Riverside,casual,32.0,17.9,0.9,61.5,17.0,rainy,19,3.0
2024-12-14,Central Station,subscriber,51.0,8.1,2.9,49.2,11.8,rainy,14,3.0
2024-12-15,Old Town,subscriber,26.0,28.9,-3.0,55.6,5.1,sunny,30,
2024-12-16,Riverside,casual,63.0,31.4,-2.3,61.2,9.9,rainy,29,3.0
2024-12-16,Old Town,casual,30.0,4.9,-6.8,54.4,9.4,Sunny,36,3.0
2024-12-17,City Park,subscriber,40.0,4.6,-1.9,59.1,7.1,sunny,45,5.0
2024-12-17,Old Town,casual,33.0,6.4,-4.0,50.7,4.7,sunny,43,4.0
2024-12-19,Shopping Mall,subscriber,,11.5,1.4,53.9,0.9,sunny,49,4.0
2024-12-20,Sports Arena,subscriber,50.0,5.0,-1.3,68.8,13.8,sunny,50,4.0
2024-12-20,Shopping Mall,student,21.0,6.2,-1.3,50.6,9.9,cloudy,26,4.0
2024-12-20,Hospital,casual,44.0,11.8,-5.2,54.6,19.1,cloudy,32,
2024-12-22,Old Town,subscriber,16.0,12.6,1.1,47.6,2.0,cloudy,39,3.0
2024-12-22,University,subscriber,,9.4,-4.4,63.5,10.2,rainy,21,3.0
2024-12-22,City Park,subscriber,38.0,7.7,-2.0,80.3,7.0,cloudy,39,4.0
2024-12-23,Sports Arena,casual,16.0,5.6,-4.6,77.9,17.7,cloudy,39,
2024-12-23,Sports Arena,subscriber,28.0,11.5,-3.7,56.1,17.2,sunny,38,4.0
2024-12-24,Old Town,subscriber,45.0,9.0,3.2,48.8,3.4,cloudy,39,3.0
2024-12-24,Central Station,casual,16.0,28.5,-3.4,47.3,9.1,cloudy,50,2.0
2024-12-25,Shopping Mall,subscriber,44.0,20.2,-4.3,75.8,13.7,cloudy,39,3.0
2024-12-25,City Park,casual,53.0,44.6,-2.8,63.7,,sunny,57,3.0
2024-12-25,Tech Campus,subscriber,40.0,7.2,-6.2,54.5,15.9,sunny,51,5.0
2024-12-25,Sports Arena,student,21.0,15.9,-0.6,64.8,4.6,cloudy,29,3.0
2024-12-25,City Park,subscriber,,7.9,0.1,51.4,3.1,rainy,19,4.0
2024-12-26,City Park,casual,41.0,11.8,-1.7,47.9,11.8,sunny,52,3.0
2024-12-26,Old Town,casual,29.0,5.8,-3.7,54.0,11.8,sunny,50,3.0
2024-12-29,Riverside,casual,19.0,20.8,-3.6,70.4,18.9,cloudy,41,
2024-12-29,Old Town,subscriber,53.0,999.9,1.5,57.7,15.8,sunny,41,4.0
2024-12-30,Hospital,subscriber,30.0,10.2,-3.8,70.1,13.7,cloudy,33,4.0
2024-12-30,Shopping Mall,subscriber,47.0,6.0,-0.9,47.5,20.0,sunny,58,5.0
2024-12-30,Shopping Mall,casual,45.0,25.2,0.5,57.5,9.8,sunny,56,4.0
2024-12-30,Hospital,subscriber,39.0,12.3,-4.8,62.3,9.5,cloudy,25,4.0
2024-01-22,Harbour,subscriber,35.0,6.9,-3.6,52.8,7.6,cloudy,30,3.0
2024-08-21,University,casual,41.0,16.6,18.3,66.8,8.6,rainy,21,2.0
2024-12-13,Tech Campus,casual,30.0,25.3,-4.2,59.9,20.1,cloudy,40,4.0
